transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue
2406,10001742,2024-11-03 00:00:00,2024-11,139890,9028235788512,47896877367520,Jersey MTB Gravity 3.0,Apparel,Paid Search,Desktop,Mpumalanga,Mbombela,2,1199.0,0.14,2398.0,335.8,2062.2,534.13,993.94,0,0.0,5,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2407,10001743,2025-08-23 00:00:00,2025-08,111282,9028213014752,47896609390816,Gloves MTB 1.0 GripR - Junior,Gloves,Paid Social,Mobile,International,Windhoek,3,499.0,0.0079,1497.0,11.82,1485.18,212.89,846.51,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2408,10001744,2024-08-14 00:00:00,2024-08,101009,9028234576096,47896852267232,Jacket ADV Rally 7.5 HydraDri,Footwear,Paid Social,Mobile,Free State,Bloemfontein,1,8999.0,0.0189,8999.0,170.11,8828.89,5048.7,3780.19,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2409,10001744,2026-01-03 00:00:00,2026-01,11081,9028202889440,47896524456160,Inner Liner Kit Moto 2.5 - v23-,Helmet,Organic Search,Mobile,KwaZulu-Natal,Durban,1,999.0,0.0061,999.0,6.1,992.9,561.09,431.81,0,0.0,10,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2410,10001745,2024-11-03 00:00:00,2024-11,154593,9028236083424,47896882151648,Jersey MTB Enduro 3.0,Apparel,Marketplace,Mobile,Western Cape,Cape Town,2,849.0,0.202,1698.0,342.92,1355.08,401.85,551.38,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2411,10001746,2026-05-31 00:00:00,2026-05,114294,9028194074848,47896491524320,Padding kit Z-Frame - Junior - Pair,Body Protection,Paid Social,Mobile,North West,Rustenburg,1,899.0,0.0286,899.0,25.75,873.25,473.46,399.79,0,0.0,1,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2412,10001747,2025-02-09 00:00:00,2025-02,51351,9028215898336,47896645435616,Gloves MTB 3.0 Lite,Gloves,Direct,Mobile,Gauteng,Johannesburg,1,469.0,0.0221,469.0,10.36,458.64,211.23,247.41,0,0.0,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2413,10001747,2025-04-25 00:00:00,2025-04,96961,9028212130016,47896601952480,Gloves Moto 2.5 X-Flow,Gloves,Direct,Mobile,Western Cape,Cape Town,1,849.0,0.0367,849.0,31.15,817.85,376.5,441.35,0,0.0,4,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2414,10001748,2026-04-18 00:00:00,2026-04,30587,9028223205600,47896724078816,Gloves ADV X-Flow 5.5 Short,Gloves,Email,Mobile,Western Cape,Cape Town,2,1199.0,0.0363,2398.0,87.12,2310.88,537.09,1236.7,0,0.0,6,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2415,10001749,2024-11-29 00:00:00,2024-11,75452,9028204036320,47896530452704,Shirt - Core,Apparel,Paid Social,Mobile,KwaZulu-Natal,Durban,2,949.0,0.1347,1898.0,255.57,1642.43,419.92,802.59,0,0.0,4,EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2416,10001750,2025-03-10 00:00:00,2025-03,177154,9028235690208,47896874254560,Jersey MTB Endurance 5.0,Apparel,Direct,Mobile,Western Cape,Cape Town,2,1199.0,0.074,2398.0,177.42,2220.58,580.84,1058.9,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2417,10001750,2024-11-05 00:00:00,2024-11,86176,9028234543328,47896851579104,Jersey MTB All Mountain 3.0,Apparel,Marketplace,Mobile,Limpopo,Polokwane,1,1099.0,0.0598,1099.0,65.71,1033.29,499.29,534.0,0,0.0,4,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2418,10001751,2024-08-18 00:00:00,2024-08,13938,9028221403360,47896704614624,Pant MTB Gravity 4.0 V24,Apparel,Organic Search,Mobile,Western Cape,Cape Town,2,1999.0,0.0544,3998.0,217.34,3780.66,955.99,1868.69,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2419,10001752,2026-05-26 00:00:00,2026-05,6666,9028228645088,47896769396960,Jersey MTB Endurance 5.0 - Women,Apparel,Paid Search,Mobile,Eastern Cape,Gqeberha,1,1189.0,0.0171,1189.0,20.32,1168.68,563.06,605.62,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2420,10001752,2024-04-07 00:00:00,2024-04,1882,9028227432672,47896761336032,Pant MTB Enduro 4.0 - Women,Apparel,Paid Search,Mobile,KwaZulu-Natal,Durban,1,1749.0,0.0104,1749.0,18.23,1730.77,834.04,896.72,0,0.0,4,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2421,10001753,2025-08-21 00:00:00,2025-08,146953,9028212392160,47896603656416,Helmet MTB Enduro 4.0,Helmet,Direct,Desktop,KwaZulu-Natal,Durban,1,5999.0,0.0316,5999.0,189.64,5809.36,3458.66,2350.7,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2422,10001754,2024-06-16 00:00:00,2024-06,63352,9028235231456,47896864882912,Pant MTB Gravity 5.0,Apparel,Paid Search,Mobile,Gauteng,Johannesburg,2,2499.0,0.0016,4998.0,8.13,4989.87,1158.96,2671.94,0,0.0,3,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2423,10001755,2024-12-01 00:00:00,2024-12,7532,9028232478944,47896820777184,Shoes ProClip 6.0 Trail Boa,Footwear,Organic Search,Desktop,Gauteng,Johannesburg,1,3999.0,0.1927,3999.0,770.66,3228.34,2321.44,906.9,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2424,10001755,2024-11-15 00:00:00,2024-11,6372,9028232282336,47896817172704,Cheek Pads ADV 7.5,Helmet,Organic Search,Mobile,Gauteng,Johannesburg,1,699.0,0.1273,699.0,88.99,610.01,387.62,222.39,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2425,10001756,2024-09-16 00:00:00,2024-09,123546,9028196172000,47896496373984,Strap kit Z-Frame - Pair,Body Protection,Email,Mobile,Western Cape,Cape Town,2,899.0,0.0111,1798.0,19.89,1778.11,476.75,824.6,0,0.0,2,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2426,10001757,2024-03-13 00:00:00,2024-03,60212,9028217405664,47896661885152,Jacket ADV Rally 5.5,Apparel,Paid Social,Desktop,Limpopo,Polokwane,1,6999.0,0.0466,6999.0,325.9,6673.1,3289.03,3384.07,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2427,10001757,2024-04-10 00:00:00,2024-04,33591,9028211769568,47896598577376,Jacket MTB HydraDri 5.0,Body Protection,Email,Mobile,Gauteng,Johannesburg,1,5299.0,0.0571,5299.0,302.63,4996.37,2809.48,2186.88,0,0.0,2,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2428,10001758,2025-12-06 00:00:00,2025-12,107205,9028234739936,47896855347424,Jersey MTB Trail 1.0 X-Flow,Apparel,Organic Search,Mobile,Western Cape,Cape Town,1,699.0,0.1487,699.0,103.93,595.07,304.14,290.93,0,0.0,5,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2429,10001759,2025-06-16 00:00:00,2025-06,81408,9028211605728,47896597004512,Lens Velocity - Cryztal,Goggles,Paid Search,Mobile,Gauteng,Johannesburg,1,799.0,0.0091,799.0,7.28,791.72,388.88,402.84,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2430,10001760,2024-12-08 00:00:00,2024-12,18753,9028232184032,47896815665376,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Direct,Mobile,North West,Rustenburg,2,799.0,0.0838,1598.0,133.98,1464.02,361.02,741.97,0,0.0,1,Instant EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2431,10001760,2024-07-18 00:00:00,2024-07,105846,9028202037472,47896519934176,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Organic Search,Tablet,Gauteng,Johannesburg,2,449.0,1.25,898.0,6.77,891.23,216.1,459.04,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_discount;
2432,10001761,2025-09-27 00:00:00,2025-09,146637,9028203512032,47896527634656,Hoodie - Retro,Apparel,Email,Desktop,Eastern Cape,Gqeberha,1,569.0,0.0008,569.0,0.44,568.56,255.67,312.89,0,0.0,7,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2433,10001762,2026-06-08 00:00:00,2026-06,26702,9028225532128,47896752226528,Shoes ProClip 8.0 Endurance - Women,Footwear,Organic Search,Mobile,Gauteng,Johannesburg,3,2999.0,0.0049,8997.0,44.45,8952.55,1922.16,3186.05,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2434,10001763,2025-05-05 00:00:00,2025-05,143082,9028215472352,47896637243616,Gloves MTB 5.0 Endurance,Gloves,Paid Search,Mobile,Northern Cape,Kimberley,3,849.0,0.0279,2547.0,71.0,2476.0,375.67,1349.0,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2435,10001763,2026-04-13 00:00:00,2026-04,139504,9028204757216,47896536088800,Jersey Moto 4.5 WindBlock,Apparel,Email,Mobile,Eastern Cape,Gqeberha,2,1499.0,0.0223,2998.0,66.87,2931.13,700.09,1530.94,0,0.0,2,EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2436,10001764,2026-01-14 00:00:00,2026-01,29655,9028208623840,47896572133600,Gloves Moto 3.5 Lite,Gloves,Organic Search,Mobile,North West,Rustenburg,1,629.0,0.0358,629.0,22.5,606.5,272.9,333.61,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2437,10001765,2024-03-26 00:00:00,2024-03,174984,9028193353952,47896489951456,Pin Kit Pedals Diamond studs - 40pcs,Parts & Accessories,Paid Social,Mobile,Gauteng,Johannesburg,2,299.0,0.018,598.0,10.78,587.22,122.76,341.71,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2438,10001765,2025-07-28 00:00:00,2025-07,15770,9028226482400,47896756224224,T-Shirt Core,Apparel,Direct,Mobile,Eastern Cape,Gqeberha,2,599.0,0.048,1198.0,57.54,1140.46,290.32,559.83,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2439,10001766,2025-01-22 00:00:00,2025-01,6062,9028203151584,47896525799648,Knee cup X-Frame,Body Protection,Marketplace,Mobile,Western Cape,Cape Town,2,1299.0,0.0263,2598.0,68.34,2529.66,623.26,1283.14,0,0.0,1,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2440,10001767,2024-07-09 00:00:00,2024-07,28008,9028199710944,47896509055200,Hydration MTB XL 1.5,Hydration,Email,Mobile,Western Cape,Cape Town,2,1999.0,0.0576,3998.0,230.41,3767.59,1029.17,1709.25,0,0.0,3,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2441,10001768,2026-06-03 00:00:00,2026-06,6267,9028200956128,47896513872096,Strap Kit 3.5 - Junior,Footwear,Organic Search,Tablet,Gauteng,Johannesburg,1,399.0,0.0116,399.0,4.63,394.37,239.29,155.08,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2442,10001768,2025-04-19 00:00:00,2025-04,149284,9028216226016,47896648974560,Gloves MTB 1.0 GripR,Gloves,Marketplace,Mobile,KwaZulu-Natal,Durban,1,599.0,0.0364,599.0,21.8,577.2,254.64,322.56,0,0.0,3,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2443,10001769,2026-04-29 00:00:00,2026-04,77872,9028226482400,47896756158688,T-Shirt Core,Apparel,Email,Mobile,Limpopo,Polokwane,1,599.0,0.0127,599.0,7.6,591.4,280.13,311.27,0,0.0,2,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2444,10001770,2024-04-03 00:00:00,2024-04,44309,9028235231456,47896864915680,Pant MTB Gravity 5.0,Apparel,Paid Search,Desktop,Western Cape,Cape Town,2,2499.0,0.0533,4998.0,266.47,4731.53,1188.66,2354.21,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2445,10001771,2026-05-03 00:00:00,2026-05,135587,9028231069920,47896799281376,Shorts MTB Trail 2.0 - Women,Apparel,Organic Search,Desktop,GAUTENG, Johannesburg ,1,1199.0,0.0509,1199.0,60.98,1138.02,564.79,573.23,0,0.0,7,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,standardisation_needed;
2446,10001771,2024-12-22 00:00:00,2024-12,123329,9028193157344,47896489591008,Socks MTB Endurance,Footwear,Organic Search,Mobile,KwaZulu-Natal,Durban,1,199.0,0.1821,199.0,36.24,162.76,117.37,45.39,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2447,10001772,2026-06-16 00:00:00,2026-06,117105,9028216455392,47896651792608,Jersey MTB Trail 3.0 V22,Apparel,Paid Social,Desktop,Gauteng,Johannesburg,1,399.0,0.0084,399.0,3.37,395.63,189.33,206.3,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2448,10001773,2026-01-10 00:00:00,2026-01,165568,9028208787680,47896573182176,Polo Shirt Short Sleeve Team,Apparel,Email,Desktop,Gauteng,Johannesburg,1,899.0,0.0292,899.0,26.25,872.75,390.86,481.89,0,0.0,3,Gift Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2449,10001773,2025-04-23 00:00:00,2025-04,179898,9028195614944,47896495161568,Top Cap Headset,Apparel,Direct,Mobile,KwaZulu-Natal,Durban,1,299.0,0.0217,299.0,6.49,292.51,134.11,158.39,0,0.0,6,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2450,10001774,2024-06-06 00:00:00,2024-06,71671,9028216520928,47896652841184,Pant ADV FlowTour 5.5,Apparel,Email,Mobile,Western Cape,Cape Town,1,5649.0,0.007,5649.0,39.3,5609.7,2601.31,3008.39,0,0.0,3,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2451,10001775,2025-05-17 00:00:00,2025-05,156270,9028227465440,47896761893088,Pants Moto 4.5,Apparel,Direct,Desktop,KwaZulu-Natal,Durban,1,2699.0,0.0379,2699.0,102.31,2596.69,1284.93,1311.75,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2452,10001776,2025-03-22 00:00:00,2025-03,100924,9028201709792,47896517869792,Visor MTB AllMtn 2.0 V24,Helmet,Paid Social,Mobile,Gauteng,Johannesburg,1,599.0,0.0081,599.0,4.85,594.15,343.4,250.75,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2453,10001776,2025-08-30 00:00:00,2025-08,151534,9028205936864,47896544248032,Jersey MTB Gravity  1.0 V24,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,699.0,0.0493,699.0,34.48,799.0,316.34,348.18,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;
2454,10001777,2024-07-01 00:00:00,2024-07,114044,9028219732192,47896682332384,Shoes RideOn's 2.0,Footwear,Organic Search,Mobile,Western Cape,Cape Town,1,1599.0,0.0133,1599.0,21.3,1577.7,925.92,651.78,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2455,10001778,2026-05-12 00:00:00,2026-05,107518,9028236607712,47896898797792,Ride Kit Moto 3.5 V25,Parts & Accessories,Direct,Mobile,KwaZulu-Natal,Durban,1,2199.0,0.0243,2199.0,53.35,2145.65,924.17,1221.48,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2456,10001778,2024-04-05 00:00:00,2024-04,145612,9028222255328,47896715362528,Jersey Moto 4.5 Enduro,Apparel,Organic Search,Mobile,Mpumalanga,Mbombela,2,899.0,0.0125,1798.0,22.39,1775.61,418.43,938.75,1,1502.17,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2457,10001779,2026-03-06 00:00:00,2026-03,23156,9028203118816,47896525701344,Body Tee 3DF AirFit Lite,Body Protection,Organic Search,Mobile,Mpumalanga,Mbombela,1,2999.0,0.0265,2999.0,79.52,2919.48,1558.56,1360.92,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2458,10001780,2025-04-11 00:00:00,2025-04,135135,9028236509408,47896894996704,Jersey MTB Trail 3.0 - Long Sleeve,Apparel,Paid Social,Desktop,Gauteng,Johannesburg,1,899.0,0.0527,899.0,47.39,999.0,401.85,449.77,0,0.0,3,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;
2459,10001781,2025-08-12 00:00:00,2025-08,122710,9028205936864,47896544116960,Jersey MTB Gravity  1.0 V24,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,699.0,0.0542,699.0,37.89,661.11,336.16,324.95,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2460,10001781,2024-11-26 00:00:00,2024-11,166958,9028206395616,47896548671712,Pants Moto 5.5 I.K.S,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,1,3499.0,0.1631,3499.0,570.81,2928.19,1596.34,1331.85,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2461,10001782,2025-03-26 00:00:00,2025-03,39873,9028235690208,47896874320096,Jersey MTB Endurance 5.0,Apparel,Direct,Desktop,KwaZulu-Natal,Durban,2,1199.0,0.0163,2398.0,38.99,2359.01,565.38,1228.25,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2462,10001783,2025-11-23 00:00:00,2025-11,68504,9028218290400,47896669847776,Visor Moto 2.5 - v23,Helmet,Email,Desktop,Gauteng,Johannesburg,3,599.0,0.1886,1797.0,338.83,1458.17,313.99,516.19,0,0.0,8,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2463,10001784,2024-01-05 00:00:00,2024-01,151676,9028196565216,47896497422560,Inner liner kit MTB Enduro 4.0,Helmet,Email,Desktop,Western Cape,Cape Town,1,899.0,0.1193,899.0,107.29,791.71,489.3,302.41,0,0.0,2,Instant EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2464,10001784,2026-03-28 00:00:00,2026-03,59325,9028234117344,47896844304608,Shoes ProClip 8.0 Race,Footwear,Organic Search,Mobile,Gauteng,Johannesburg,1,3399.0,0.0111,3399.0,37.59,3361.41,1983.24,1378.18,0,0.0,1,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2465,10001785,2024-03-18 00:00:00,2024-03,80184,9028206526688,47896551555296,Jersey Moto 5.5 UltraWeld,Apparel,Paid Social,Mobile,Free State,Bloemfontein,2,1399.0,0.0118,2798.0,32.88,2765.12,580.26,1604.6,0,0.0,2,Instant EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2466,10001786,2024-05-21 00:00:00,2024-05,97695,9028202299616,47896521605344,Shoes ProFlat 3.0 - Women,Footwear,Organic Search,Mobile,Western Cape,Cape Town,2,2699.0,0.0375,5398.0,202.61,5195.39,1596.5,2002.39,1,3766.01,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
2467,10001786,2024-04-12 00:00:00,2024-04,67485,9028220649696,47896693866720,Glove ADV Rally 5.5,Gloves,Organic Search,Mobile,Gauteng,Johannesburg,1,1099.0,0.0145,1099.0,15.91,1083.09,470.75,612.34,0,0.0,2,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
